Time,Irradiance,Outside Air Temp,Zone Air Temp,Panel Temp,Supply Pipe Temp,Tank Temp,Return Pipe Temp,Panel Heat Loss,Supply Pipe Heat Loss,Tank Heat Loss,Return Pipe Heat Loss,Flow Rate,Total Heat Loss
2022-07-14 12:50:00,964.0,36.3,21.111,42.504816125174806,43.73093019477393,43.37396467753625,42.293668413790755,223248.60558333131,1495.438376456117,54791.143014232475,1206.1964689211077,0.00063,280741.383442941
2022-07-14 12:55:00,937.0,36.3,21.111,42.49985092953906,43.725659631315,43.4805950046015,42.38344435614418,223069.95838738428,1494.377701324546,55053.569765768465,1224.2634384604319,0.00063,280842.16929293773
2022-07-14 13:00:00,846.0,36.4,21.111,42.37095891372359,43.55337439169237,43.551408452094186,42.4593747579562,214834.4486915154,1439.58162788537,55227.84798006299,1219.4195494865453,0.00063,272721.2978489503
2022-07-14 13:05:00,893.0,36.3,21.111,42.417279663921086,43.62589705132235,43.62567337286022,42.505895099134065,220099.0532809993,1474.3009697788498,55410.62057812303,1248.9060519008626,0.00063,278232.88088080205
2022-07-14 13:10:00,917.0,36.3,21.111,42.49923790611318,43.723776539142236,43.70419224122386,42.57169206894173,223047.9018715656,1493.9987382300549,55603.86252088049,1262.147370433784,0.00063,281407.91050110996
2022-07-14 13:15:00,862.0,36.3,21.111,42.43762941152694,43.65187860888993,43.76485159730064,42.622852076336095,220831.23497427255,1479.5296312314886,55753.15060996,1272.443071832126,0.00063,279336.35828729614
2022-07-14 13:20:00,819.0,36.2,21.111,43.84738146018459,42.45483571784647,43.680336440619485,41.59110829443529,275151.9485683278,1258.7551121761837,55545.15126649161,1084.9341904462167,0.0,333040.78913744184
2022-07-14 13:25:00,647.0,36.2,21.111,44.143287224800325,41.45008147751832,43.59613658624699,40.725100110807546,285798.60561695567,1056.5532329349476,55337.9279101452,910.6542768719006,0.0,343103.7410369077
2022-07-14 13:30:00,706.0,36.2,21.111,44.58688945527309,40.60672733289164,43.512250857878826,39.99820435697172,301759.36535403965,886.8323339679469,55131.4776459308,764.3700597581952,0.0,358542.0453936966
2022-07-14 13:35:00,844.0,36.1,21.111,45.4206077969385,39.88278291580554,43.4286780835991,39.37201087499782,335354.44916943833,761.2665701094326,54925.797589658825,658.4761937468785,0.0,391699.98952295346
2022-07-14 13:40:00,898.0,36.1,21.111,46.22025377959962,39.27513031766423,43.34541709586403,38.84640685446796,364125.62417091784,638.9794551728842,54720.88486789982,552.7009539696608,0.0,420038.18944796023
2022-07-14 13:45:00,874.0,36.1,21.111,46.68318564035866,38.765088840289344,43.26246673148559,38.405233967253736,380781.86189168366,536.3361011299146,54516.73661794425,463.91706704039217,0.0,436298.85167779826
2022-07-14 13:50:00,873.0,36.0,21.111,46.97284117039098,38.32091494628317,43.1798258316153,38.01886586158404,394801.6252468952,467.0727874154155,54313.34998776255,406.2868856517044,0.0,449988.3349077249
2022-07-14 13:55:00,858.0,36.0,21.111,47.11523119484223,37.948091543893014,43.097493241728,37.694562534273196,399924.8027539195,392.04390018844487,54110.72213596532,341.02242634967524,0.0,454768.59121642297
2022-07-14 14:00:00,772.0,36.0,21.111,46.86982897528049,37.635157147600374,43.01546781160577,37.42235412327461,391095.25773292675,329.0673826781264,53908.850231763536,286.24181429551817,0.0,445619.41716166394
2022-07-14 14:05:00,715.0,35.9,21.111,46.439498924636624,37.35642776439486,42.93374839532179,37.17780865003749,379210.0186378785,293.09896800591855,53707.731454929075,257.1527444003635,0.0,433468.0018052138
2022-07-14 14:10:00,666.0,35.800000000000004,21.111,45.91193695406221,37.106408824396446,42.8523338512244,36.9564824400563,363826.3856976662,262.9083896814604,53507.362995755284,232.7364377307815,0.0,417829.39352083375
2022-07-14 14:15:00,774.0,35.7,21.111,45.946164172701074,36.88048838560452,42.77122304192111,36.754645634663895,368655.86634430016,237.5675169220768,53307.74205501773,212.24227846299712,0.0,422413.41819470294
